DrugID,CUI,name,AvgFrequency
DB00104,C0162287,Abnormal_feces,0.0444
DB00104,C0231530,Muscle_twitch,0.009
DB00104,C0232462,Decrease_in_appetite,0.01
DB00104,C0232487,Abdominal_discomfort,0.2558
DB00104,C0241513,Thyrotropin_low,0.01
DB00104,C0242429,Sore_throat,0.005
DB00104,C0271650,Impaired_glucose_tolerance,0.01
DB00104,C0282074,Biliary_sludge,0.01
DB00104,C0348024,Thyroid_dysfunction,0.01
DB00104,C0428977,Bradycardia,0.01
DB00104,C0438717,Transaminases_increased,0.01
DB00104,C0520962,Localized_pain,0.1
DB00104,C0542239,Tired_and_heavy,0.026
DB00104,C0547030,Visual_disturbance,0.005
DB00104,C0687707,Anorectal_diseases,0.005
DB00104,C0687713,Gastrointestinal_pain,0.1
DB00104,C0702166,Acne,0.0404
DB00104,C0853018,Blood_thyroid_stimulating_hormone_decreased,0.01
DB00104,C0863093,Cold_symptoms,0.0474
DB00104,C0917801,Sleeplessness,0.005
DB00104,C0948240,Free_thyroxine_concentration_decreased_below_normal,0.01
DB00104,C0948594,Musculoskeletal_discomfort,0.0282
DB00104,C0948873,Flu_symptoms,0.0474
DB00104,C1291077,Abdominal_bloating,0.01
DB00104,C2129214,Loose_stool,0.1955
DB00104,C2363730,Oropharyngeal_discomfort,0.005
DB00104,C2363731,Oropharyngeal_pain,0.005
DB00104,C3665347,Visual_impairment,0.005
DB00106,C0004093,Asthenia,0.0988
DB00106,C0004604,Back_pain,0.1728
DB00106,C0009806,Constipation,0.1481
DB00106,C0011991,Diarrhea,0.1111
DB00106,C0012833,Dizziness,0.1235
DB00106,C0013428,Dysuria,0.0988
DB00106,C0015672,Fatigue,0.0988
DB00106,C0018681,Headache,0.1235
DB00106,C0024902,Mastodynia,0.1975
DB00106,C0027497,Nausea,0.0988
DB00106,C0030193,Pain,0.3086
DB00106,C0037317,Sleep_disturbances,0.4444
DB00106,C0041912,Upper_respiratory_infections,0.1235
DB00106,C0042023,Increased_frequency_of_micturition,0.0988
DB00106,C0042029,Urinary_tract_infection,0.0988
DB00106,C0080274,Urinary_retention,0.0988
DB00106,C0085649,Peripheral_edema,0.1481
DB00106,C0236075,Menopausal_symptom,0.7901
DB00106,C0240515,Nipple_pain,0.1975
DB00106,C0240521,Nipple_tenderness,0.1975
DB00106,C0600142,Hot_flushes,0.7901
DB00106,C0851578,Sleep_disorders,0.4444
DB00106,C2225524,Macromastia,0.2963
DB00107,C0027497,Nausea,0.01
DB00107,C0042963,Vomiting,0.01
DB00109,C0000737,Abdominal_pain,0.041
DB00109,C0003123,Anorexia,0.0276
DB00109,C0003467,Anxiety,0.0715
DB00109,C0004093,Asthenia,0.0668
DB00109,C0009763,Conjunctivitis,0.0256
DB00109,C0010200,Coughing,0.037
DB00109,C0010709,Cyst,0.455
DB00109,C0011849,Diabetes_mellitus,0.013
DB00109,C0011991,Diarrhea,0.3015
DB00109,C0013491,Ecchymosis,0.2825
DB00109,C0015672,Fatigue,0.1675
DB00109,C0016436,Folliculitis,0.026
DB00109,C0017168,Gastroesophageal_reflux_disease,0.026
DB00109,C0018965,Hematuria,0.0205
DB00109,C0019348,Herpes_simplex_infections,0.0377
DB00109,C0020557,Hypertriglyceridemia,0.0195
DB00109,C0020580,Hypesthesia,0.024
DB00109,C0021400,Influenza,0.0635
DB00109,C0022107,Irritable_mood,0.021
DB00109,C0022650,Kidney_calculi,0.0175
DB00109,C0027424,Nasal_congestion_(finding),0.028
DB00109,C0027497,Nausea,0.219
DB00109,C0028084,Nightmares,0.0175
DB00109,C0028259,Nodule,0.455
DB00109,C0030193,Pain,0.422
DB00109,C0030196,Pain_in_limb,0.0313
DB00109,C0030305,Pancreatitis,0.0303
DB00109,C0031117,Peripheral_neuropathy,0.145
DB00109,C0032285,Pneumonia,0.026
DB00109,C0033774,Pruritus,0.335
DB00109,C0036508,Seborrheic_dermatitis,0.021
DB00109,C0037199,Sinusitis,0.0676
DB00109,C0040822,Tremor,0.0205
DB00109,C0041834,Erythema,0.359
DB00109,C0042571,Vertigo,0.021
DB00109,C0043096,Weight_decreased,0.0846
DB00109,C0043352,Xerostomia,0.0217
DB00109,C0151908,Dry_skin,0.0465
DB00109,C0231528,Myalgia,0.0394
DB00109,C0232462,Decrease_in_appetite,0.0399
DB00109,C0233414,Disturbance_of_attention,0.021
DB00109,C0234215,Sensory_discomfort,0.422
DB00109,C0332534,Induration,0.59
DB00109,C0347390,Skin_papilloma,0.0485
DB00109,C0392525,Nephrolithiasis,0.0175
DB00109,C0497156,Lymphadenopathy,0.0355
DB00109,C0521839,Influenza-like_illness,0.0308
DB00109,C0687713,Gastrointestinal_pain,0.041
DB00109,C0699744,Infection_of_ear,0.017
DB00109,C0702166,Acne,0.013
DB00109,C0853692,Blood_triglycerides_increased,0.0225
DB00109,C0948594,Musculoskeletal_discomfort,0.0394
DB00130,C0000731,Abdomen_distended,0.0556
DB00130,C0000737,Abdominal_pain,0.1248
DB00130,C0003862,Arthralgia,0.2017
DB00130,C0004093,Asthenia,0.0667
DB00130,C0004604,Back_pain,0.0579
DB00130,C0004623,Bacterial_infections,0.1514
DB00130,C0004936,Mental_disorders,0.099
DB00130,C0006840,Candidiasis,0.0625
DB00130,C0008031,Chest_pain,0.0938
DB00130,C0009450,Communicable_diseases,0.1164
DB00130,C0009806,Constipation,0.0556
DB00130,C0010346,Crohn_disease,0.0556
DB00130,C0011175,Dehydration,0.0995
DB00130,C0011570,Mental_depression,0.1111
DB00130,C0011603,Dermatitis,0.0731
DB00130,C0012833,Dizziness,0.0625
DB00130,C0013604,Edema,0.3819
DB00130,C0015230,Exanthema,0.0731
DB00130,C0015672,Fatigue,0.0667
DB00130,C0015967,Fever,0.1058
DB00130,C0016204,Flatulence,0.2361
DB00130,C0018681,Headache,0.0868
DB00130,C0019112,Hemorrhoids,0.0579
DB00130,C0020458,Hyperhidrosis_disorder,0.0625
DB00130,C0020517,Hypersensitivity,0.0556
DB00130,C0022650,Kidney_calculi,0.0556
DB00130,C0023067,Laryngitis,0.0556
DB00130,C0024902,Mastodynia,0.0579
DB00130,C0026946,Mycoses,0.0556
DB00130,C0027339,Nail_diseases,0.0556
DB00130,C0027497,Nausea,0.1719
DB00130,C0030193,Pain,0.1204
DB00130,C0030305,Pancreatitis,0.0579
DB00130,C0031117,Peripheral_neuropathy,0.2361
DB00130,C0031350,Pharyngitis,0.0556
DB00130,C0033774,Pruritus,0.0579
DB00130,C0034186,Pyelonephritis,0.0556
DB00130,C0034886,Rectal_pain,0.1389
DB00130,C0035455,Rhinitis,0.0913
DB00130,C0038358,Gastric_ulcer,0.0556
DB00130,C0039971,Thirst,0.0556
DB00130,C0041969,Urethral_diseases,0.1146
DB00130,C0042075,Urologic_diseases,0.1146
DB00130,C0042373,Vascular_diseases,0.0556
DB00130,C0042769,Virus_diseases,0.0997
DB00130,C0042963,Vomiting,0.108
DB00130,C0043352,Xerostomia,0.0579
DB00130,C0085593,Chills,0.0556
DB00130,C0086565,Liver_dysfunction,0.0556
DB00130,C0151735,Injection_site_reaction,0.1372
DB00130,C0151828,Injection_site_pain,0.1563
DB00130,C0162429,Malnutrition,0.1204
DB00130,C0231218,Malaise,0.0625
DB00130,C0231528,Myalgia,0.0787
DB00130,C0232726,Rectal_tenesmus,0.1389
DB00130,C0234215,Sensory_discomfort,0.0625
DB00130,C0243026,Sepsis,0.0875
DB00130,C0392025,Enlargement_abdomen,0.0556
DB00130,C0392525,Nephrolithiasis,0.0556
DB00130,C0424790,Rigor_-_temperature-associated_observation,0.0556
DB00130,C0553713,Breast_pain_female,0.0579
DB00130,C0687713,Gastrointestinal_pain,0.1248
DB00130,C0700590,Increased_sweating,0.0625
DB00130,C0852922,Crohns_disease_aggravated,0.0556
DB00130,C0917801,Sleeplessness,0.0556
DB00130,C0948594,Musculoskeletal_discomfort,0.1556
DB00130,C1443060,Feeling_abnormal,0.0625
DB00130,C2047937,Ill-defined_disease,0.0625
DB00130,C2242737,Anorectal_discomfort,0.1389
DB00175,C0000731,Abdomen_distended,0.0163
DB00175,C0000737,Abdominal_pain,0.0278
DB00175,C0002962,Angina_pectoris,0.0295
DB00175,C0003467,Anxiety,0.0292
DB00175,C0003862,Arthralgia,0.0468
DB00175,C0004093,Asthenia,0.0261
DB00175,C0008031,Chest_pain,0.0376
DB00175,C0009443,Common_cold,0.0333
DB00175,C0009450,Communicable_diseases,0.0445
DB00175,C0009806,Constipation,0.0301
DB00175,C0010200,Coughing,0.0272
DB00175,C0011053,Deafness,0.0055
DB00175,C0011570,Mental_depression,0.01
DB00175,C0011603,Dermatitis,0.0431
DB00175,C0011991,Diarrhea,0.0349
DB00175,C0012359,Pathological_dilatation,0.005
DB00175,C0012569,Diplopia,0.024
DB00175,C0012833,Dizziness,0.0331
DB00175,C0013395,Dyspepsia,0.0279
DB00175,C0013404,Dyspnea,0.0107
DB00175,C0013428,Dysuria,0.006
DB00175,C0013604,Edema,0.0173
DB00175,C0014236,Endophthalmitis,0.0085
DB00175,C0015230,Exanthema,0.0318
DB00175,C0015672,Fatigue,0.041
DB00175,C0015967,Fever,0.02
DB00175,C0016204,Flatulence,0.0286
DB00175,C0018681,Headache,0.0333
DB00175,C0018834,Heartburn,0.0249
DB00175,C0020538,Hypertensive_disease,0.008
DB00175,C0020580,Hypesthesia,0.0045
DB00175,C0021400,Influenza,0.0271
DB00175,C0026821,Muscle_cramp,0.0337
DB00175,C0026858,Musculoskeletal_pain,0.1162
DB00175,C0027051,Myocardial_infarction,0.006
DB00175,C0027441,Nasopharyngitis,0.0333
DB00175,C0027497,Nausea,0.0409
DB00175,C0027769,Nervousness,0.0292
DB00175,C0028643,Numbness,0.0045
DB00175,C0028734,Nocturia,0.006
DB00175,C0030193,Pain,0.0548
DB00175,C0030332,Panophthalmitis,0.0085
DB00175,C0030554,Paresthesia,0.02
DB00175,C0031350,Pharyngitis,0.0145
DB00175,C0033774,Pruritus,0.0095
DB00175,C0035243,Respiratory_tract_infections,0.0585
DB00175,C0035455,Rhinitis,0.0296
DB00175,C0037199,Sinusitis,0.008
DB00175,C0037317,Sleep_disturbances,0.0182
DB00175,C0037763,Spasm,0.0337
DB00175,C0040264,Tinnitus,0.0055
DB00175,C0040586,Tracheobronchitis,0.0325
DB00175,C0041912,Upper_respiratory_infections,0.0928
DB00175,C0042029,Urinary_tract_infection,0.0265
DB00175,C0042769,Virus_diseases,0.0305
DB00175,C0042963,Vomiting,0.0409
DB00175,C0043094,Weight_gain,0.021
DB00175,C0043096,Weight_decreased,0.018
DB00175,C0043251,Wounds_and_injuries,0.004
DB00175,C0151576,Creatine_phosphokinase_increased,0.0385
DB00175,C0151662,Gamma-glutamyltransferase_increased,0.016
DB00175,C0151905,Alanine_aminotransferase_increased,0.0137
DB00175,C0231528,Myalgia,0.0133
DB00175,C0233494,Tension,0.0292
DB00175,C0278134,Absence_of_sensation,0.0045
DB00175,C0344232,Blurred_vision,0.0222
DB00175,C0423636,Cardiac_pain,0.0188
DB00175,C0520962,Localized_pain,0.0548
DB00175,C0549622,Sexual_dysfunction,0.007
DB00175,C0687713,Gastrointestinal_pain,0.0278
DB00175,C0851578,Sleep_disorders,0.0182
DB00175,C0853034,Blood_creatine_phosphokinase_increased,0.0385
DB00175,C0876973,Infectious_lung_disorder,0.0365
DB00175,C0948089,Acute_coronary_syndrome,0.006
DB00175,C0948594,Musculoskeletal_discomfort,0.0262
DB00175,C1384666,Hearing_impairment,0.0055
DB00175,C1510497,Lens_opacities,0.0045
DB00175,C3263723,Traumatic_injury,0.004
DB00175,C3665347,Visual_impairment,0.0222
DB00176,C0000737,Abdominal_pain,0.0329
DB00176,C0001818,Agoraphobia,0.001
DB00176,C0002170,Alopecia,0.0005
DB00176,C0002418,Amblyopia,0.0118
DB00176,C0002622,Amnesia,0.0055
DB00176,C0002871,Anemia,0.0005
DB00176,C0002962,Angina_pectoris,0.001
DB00176,C0002994,Angioedema,0.0007
DB00176,C0003123,Anorexia,0.0471
DB00176,C0003460,Anuria,0.001
DB00176,C0003467,Anxiety,0.0353
DB00176,C0003862,Arthralgia,0.001
DB00176,C0003864,Arthritis,0.0004
DB00176,C0004093,Asthenia,0.0905
DB00176,C0004096,Asthma,0.0005
DB00176,C0004134,Ataxia,0.001
DB00176,C0004604,Back_pain,0.001
DB00176,C0006277,Bronchitis,0.0077
DB00176,C0006444,Bursitis,0.001
DB00176,C0007222,Cardiovascular_diseases,0.001
DB00176,C0007859,Neck_pain,0.001
DB00176,C0008031,Chest_pain,0.0137
DB00176,C0009319,Colitis,0.001
DB00176,C0009450,Communicable_diseases,0.0693
DB00176,C0009676,Confusion,0.001
DB00176,C0009763,Conjunctivitis,0.0005
DB00176,C0009806,Constipation,0.0638
DB00176,C0009946,Conversion_disorder,0.0005
DB00176,C0010200,Coughing,0.005
DB00176,C0010692,Cystitis,0.0005
DB00176,C0011053,Deafness,0.0005
DB00176,C0011124,Decreased_libido,0.0306
DB00176,C0011168,Deglutition_disorders,0.0077
DB00176,C0011175,Dehydration,0.0005
DB00176,C0011206,Delirium,0.0005
DB00176,C0011253,Delusions,0.0005
DB00176,C0011551,Depersonalization,0.001
DB00176,C0011570,Mental_depression,0.0286
DB00176,C0011603,Dermatitis,0.001
DB00176,C0011606,Exfoliative_dermatitis,0.001
DB00176,C0011615,"Dermatitis,_atopic",0.0005
DB00176,C0011991,Diarrhea,0.0622
DB00176,C0012569,Diplopia,0.0005
DB00176,C0012833,Dizziness,0.0656
DB00176,C0013378,Dysgeusia,0.01
DB00176,C0013384,Dyskinetic_syndrome,0.0005
DB00176,C0013395,Dyspepsia,0.0453
DB00176,C0013404,Dyspnea,0.0103
DB00176,C0013428,Dysuria,0.001
DB00176,C0013456,Earache,0.0005
DB00176,C0013491,Ecchymosis,0.0135
DB00176,C0013595,Eczema,0.0005
DB00176,C0013604,Edema,0.005
DB00176,C0014591,Epistaxis,0.0042
DB00176,C0014724,Eructation,0.001
DB00176,C0014868,Esophagitis,0.0005
DB00176,C0015230,Exanthema,0.001
DB00176,C0015371,Extrapyramidal_disorders,0.0006
DB00176,C0015967,Fever,0.0003
DB00176,C0016204,Flatulence,0.0237
DB00176,C0016867,Furunculosis,0.0005
DB00176,C0017152,Gastritis,0.001
DB00176,C0017160,Gastroenteritis,0.001
DB00176,C0017181,Gastrointestinal_hemorrhage,0.0003
DB00176,C0017574,Gingivitis,0.0042
DB00176,C0017675,Glossitis,0.0005
DB00176,C0018524,Hallucinations,0.001
DB00176,C0018681,Headache,0.1747
DB00176,C0018801,Heart_failure,0.001
DB00176,C0018965,Hematuria,0.0005
DB00176,C0018991,Hemiplegia,0.0005
DB00176,C0019112,Hemorrhoids,0.001
DB00176,C0019825,Hoarseness,0.001
DB00176,C0020039,Hostility,0.001
DB00176,C0020443,Hypercholesterolemia,0.001
DB00176,C0020458,Hyperhidrosis_disorder,0.0437
DB00176,C0020517,Hypersensitivity,0.001
DB00176,C0020538,Hypertensive_disease,0.0062
DB00176,C0020578,Hyperventilation,0.0005
DB00176,C0020580,Hypesthesia,0.001
DB00176,C0020604,Hypochondriasis,0.001
DB00176,C0020649,Hypotension,0.004
DB00176,C0020651,"Hypotension,_orthostatic",0.001
DB00176,C0020676,Hypothyroidism,0.001
DB00176,C0020701,Hysteria,0.0005
DB00176,C0021177,Increased_libido,0.001
DB00176,C0021400,Influenza,0.0278
DB00176,C0022408,Arthropathy,0.0005
DB00176,C0023067,Laryngitis,0.0075
DB00176,C0023518,Leukocytosis,0.001
DB00176,C0024902,Mastodynia,0.0005
DB00176,C0025222,Melena,0.0005
DB00176,C0025320,Menopause,0.001
DB00176,C0025323,Menorrhagia,0.0052
DB00176,C0025874,Metrorrhagia,0.0005
DB00176,C0026826,Muscle_hypertonia,0.0103
DB00176,C0026827,Muscle_hypotonia,0.0005
DB00176,C0026961,Mydriasis,0.0005
DB00176,C0027051,Myocardial_infarction,0.0005
DB00176,C0027066,Myoclonus,0.005
DB00176,C0027497,Nausea,0.1469
DB00176,C0027769,Nervousness,0.0483
DB00176,C0027796,Neuralgia,0.0005
DB00176,C0027932,Neurotic_disorders,0.0052
DB00176,C0028734,Nocturia,0.0005
DB00176,C0029408,Degenerative_polyarthritis,0.0003
DB00176,C0029882,Otitis_media,0.001
DB00176,C0030193,Pain,0.0517
DB00176,C0030232,Pallor,0.0005
DB00176,C0030252,Palpitations,0.016
DB00176,C0030554,Paresthesia,0.0127
DB00176,C0031350,Pharyngitis,0.029
DB00176,C0032617,Polyuria,0.0042
DB00176,C0033046,Premenstrual_syndrome,0.001
DB00176,C0033774,Pruritus,0.001
DB00176,C0033975,Psychotic_disorders,0.0037
DB00176,C0034880,Hyperacusis,0.001
DB00176,C0035455,Rhinitis,0.023
DB00176,C0036454,Scotoma,0.001
DB00176,C0036508,Seborrheic_dermatitis,0.001
DB00176,C0036572,Seizures,0.0005
DB00176,C0036974,Shock,0.0018
DB00176,C0037036,Sialorrhea,0.001
DB00176,C0037199,Sinusitis,0.005
DB00176,C0037763,Spasm,0.0007
DB00176,C0038362,Stomatitis,0.0004
DB00176,C0038663,Suicide_attempt,0.001
DB00176,C0038990,Sweating,0.0271
DB00176,C0039070,Syncope,0.0055
DB00176,C0039231,Tachycardia,0.0052
DB00176,C0039520,Tenosynovitis,0.001
DB00176,C0039621,Tetany,0.001
DB00176,C0039971,Thirst,0.001
DB00176,C0040034,Thrombocytopenia,0.0005
DB00176,C0040435,Tooth_diseases,0.01
DB00176,C0040822,Tremor,0.0355
DB00176,C0041657,Unconscious_state,0.0027
DB00176,C0041912,Upper_respiratory_infections,0.07
DB00176,C0042023,Increased_frequency_of_micturition,0.0191
DB00176,C0042024,Urinary_incontinence,0.001
DB00176,C0042029,Urinary_tract_infection,0.0052
DB00176,C0042109,Urticaria,0.0005
DB00176,C0042267,Vaginitis,0.0005
DB00176,C0042571,Vertigo,0.0055
DB00176,C0042769,Virus_diseases,0.0067
DB00176,C0042963,Vomiting,0.0267
DB00176,C0043094,Weight_gain,0.005
DB00176,C0043096,Weight_decreased,0.0052
DB00176,C0043352,Xerostomia,0.0924
DB00176,C0043387,Yawning,0.0117
DB00176,C0080274,Urinary_retention,0.0025
DB00176,C0085593,Chills,0.0077
DB00176,C0085606,Urgency_of_micturition,0.0005
DB00176,C0085628,Stupor,0.001
DB00176,C0085631,Agitation,0.0344
DB00176,C0085632,Apathy,0.0082
DB00176,C0085633,Mood_swings,0.001
DB00176,C0085636,Photophobia,0.0005
DB00176,C0085649,Peripheral_edema,0.001
DB00176,C0086439,Hypokinesia,0.032
DB00176,C0149931,Migraine_disorders,0.001
DB00176,C0151315,Neck_stiffness,0.0005
DB00176,C0151559,Central_nervous_system_depression_(disorder),0.001
DB00176,C0151736,Accidental_injury,0.0242
DB00176,C0151752,Female_lactation,0.0005
DB00176,C0151766,Liver_function_tests_abnormal_finding,0.0067
DB00176,C0151772,Manic_psychosis,0.0055
DB00176,C0151786,Muscle_weakness,0.0003
DB00176,C0151827,Eye_pain,0.0005
DB00176,C0151836,Paranoid_reaction,0.0005
DB00176,C0151907,Discoloration_of_skin,0.001
DB00176,C0151908,Dry_skin,0.0005
DB00176,C0152198,Disorder_of_accommodation,0.0005
DB00176,C0158350,Tendon_contracture,0.001
DB00176,C0162830,"Dermatitis,_phototoxic",0.0007
DB00176,C0231218,Malaise,0.007
DB00176,C0231365,Alteration_in_patterns_of_urinary_elimination,0.001
DB00176,C0231528,Myalgia,0.0184
DB00176,C0231530,Muscle_twitch,0.0052
DB00176,C0231686,"Gait,_unsteady",0.001
DB00176,C0232461,Increased_appetite_(finding),0.001
DB00176,C0232462,Decrease_in_appetite,0.0471
DB00176,C0232849,Bladder_pain,0.0005
DB00176,C0233471,Flat_affect,0.0082
DB00176,C0233472,Labile_affect,0.001
DB00176,C0233494,Tension,0.0503
DB00176,C0233632,Disturbance_in_thinking,0.0219
DB00176,C0234022,Anorgasmia,0.0114
DB00176,C0234133,Extrapyramidal_sign,0.001
DB00176,C0234215,Sensory_discomfort,0.007
DB00176,C0234458,Dream_disorder,0.017
DB00176,C0235146,Euphoric_mood,0.001
DB00176,C0235196,Suicidal_tendency,0.001
DB00176,C0235660,Galactorrhea_not_associated_with_childbirth,0.0003
DB00176,C0235969,Disorder_of_ejaculation,0.0372
DB00176,C0237314,Irregular_heart_beat,0.001
DB00176,C0237938,Gastrointestinal_ulcer,0.001
DB00176,C0240322,Menstrual_period_late,0.001
DB00176,C0242301,Furuncle,0.0005
DB00176,C0242350,Erectile_dysfunction,0.0135
DB00176,C0267596,Rectal_hemorrhage,0.0005
DB00176,C0270458,Severe_major_depression_with_psychotic_features,0.001
DB00176,C0277925,Cold_extremities,0.001
DB00176,C0314719,Dryness_of_eye,0.0005
DB00176,C0338831,Manic,0.0027
DB00176,C0349231,Phobic_anxiety_disorder,0.001
DB00176,C0392156,Akathisia,0.001
DB00176,C0392684,Pulse_irregular,0.001
DB00176,C0403632,Non-infectious_cystitis,0.0005
DB00176,C0404521,Infective_vaginitis,0.0005
DB00176,C0424000,Feeling_suicidal_(finding),0.001
DB00176,C0424295,Hyperactive_behavior,0.0418
DB00176,C0428977,Bradycardia,0.0005
DB00176,C0429029,St_segment,0.001
DB00176,C0497156,Lymphadenopathy,0.0005
DB00176,C0520966,Abnormal_coordination,0.001
DB00176,C0522224,Paralysed,0.0005
DB00176,C0549249,Depressed_level_of_consciousness,0.001
DB00176,C0549622,Sexual_dysfunction,0.0125
DB00176,C0574067,Increasing_frequency_of_cough,0.005
DB00176,C0575081,Gait_abnormality,0.0006
DB00176,C0585186,Cutaneous_hypersensitivity,0.0005
DB00176,C0687713,Gastrointestinal_pain,0.0329
DB00176,C0700590,Increased_sweating,0.067
DB00176,C0702166,Acne,0.005
DB00176,C0851578,Sleep_disorders,0.001
DB00176,C0855242,Disturbance_in_sexual_arousal,0.0273
DB00176,C0878544,Cardiomyopathies,0.001
DB00176,C0917799,Hypersomnia,0.001
DB00176,C0917801,Sleeplessness,0.1312
DB00176,C0947912,Myasthenias,0.001
DB00176,C0948089,Acute_coronary_syndrome,0.0005
DB00176,C0948525,Musculoskeletal_stiffness,0.0005
DB00176,C0948594,Musculoskeletal_discomfort,0.0134
DB00176,C1142135,Muscle_relaxant_therapy,0.0005
DB00176,C1167965,Urine_output_increased,0.0042
DB00176,C1269683,Major_depressive_disorder,0.001
DB00176,C1306341,Mental_handicap,0.0219
DB00176,C1320474,Nuchal_rigidity,0.0005
DB00176,C1443060,Feeling_abnormal,0.0046
DB00176,C1456784,Paranoia,0.0005
DB00176,C1510410,Sense_of_smell_altered,0.0005
DB00176,C1527344,Dysphonia,0.001
DB00176,C2047937,Ill-defined_disease,0.007
DB00176,C2364111,Ageusia,0.0005
DB00176,C2830004,Somnolence,0.1172
DB00176,C2937350,Abnormal_ejaculation,0.0372
DB00176,C2979982,Vaginal_hemorrhage,0.001
DB00176,C3263723,Traumatic_injury,0.0242
DB00176,C3665347,Visual_impairment,0.0005
DB00176,C3665386,Abnormal_vision,0.001
DB00177,C0000737,Abdominal_pain,0.011
DB00177,C0003862,Arthralgia,0.018
DB00177,C0004093,Asthenia,0.0134
DB00177,C0004604,Back_pain,0.0217
DB00177,C0006277,Bronchitis,0.012
DB00177,C0009450,Communicable_diseases,0.0295
DB00177,C0010200,Coughing,0.0144
DB00177,C0011603,Dermatitis,0.0027
DB00177,C0011991,Diarrhea,0.0328
DB00177,C0012833,Dizziness,0.0524
DB00177,C0013395,Dyspepsia,0.0145
DB00177,C0013604,Edema,0.001
DB00177,C0015230,Exanthema,0.0027
DB00177,C0015672,Fatigue,0.0175
DB00177,C0018681,Headache,0.1105
DB00177,C0018801,Heart_failure,0.001
DB00177,C0020461,Hyperkalemia,0.01
DB00177,C0020649,Hypotension,0.0217
DB00177,C0027497,Nausea,0.0127
DB00177,C0031350,Pharyngitis,0.01
DB00177,C0035078,Kidney_failure,0.002
DB00177,C0035455,Rhinitis,0.019
DB00177,C0037199,Sinusitis,0.016
DB00177,C0041912,Upper_respiratory_infections,0.026
DB00177,C0042571,Vertigo,0.001
DB00177,C0042769,Virus_diseases,0.03
DB00177,C0235431,Blood_creatinine_increased,0.005
DB00177,C0687713,Gastrointestinal_pain,0.011
DB00177,C0851341,Infestation,0.0295
DB00177,C0917801,Sleeplessness,0.001
DB00177,C0948594,Musculoskeletal_discomfort,0.018
DB00177,C1384353,Parasite_infestation,0.0295
DB00177,C1565489,Renal_insufficiency,0.0033
DB00177,C2981158,Lack_of_libido,0.001
DB00178,C0002962,Angina_pectoris,0.0222
DB00178,C0002994,Angioedema,0.002
DB00178,C0003864,Arthritis,0.011
DB00178,C0004093,Asthenia,0.0285
DB00178,C0008031,Chest_pain,0.0117
DB00178,C0010200,Coughing,0.0433
DB00178,C0011603,Dermatitis,0.014
DB00178,C0011991,Diarrhea,0.0083
DB00178,C0012833,Dizziness,0.0231
DB00178,C0013404,Dyspnea,0.011
DB00178,C0013604,Edema,0.002
DB00178,C0015230,Exanthema,0.014
DB00178,C0018681,Headache,0.0377
DB00178,C0018801,Heart_failure,0.0214
DB00178,C0020649,Hypotension,0.0433
DB00178,C0020651,"Hypotension,_orthostatic",0.0117
DB00178,C0027051,Myocardial_infarction,0.0123
DB00178,C0027497,Nausea,0.0166
DB00178,C0036974,Shock,0.0124
DB00178,C0038454,Cerebrovascular_accident,0.001
DB00178,C0039070,Syncope,0.0124
DB00178,C0041657,Unconscious_state,0.0124
DB00178,C0042571,Vertigo,0.0305
